"","Vial","SlopeShift","ID"
"2745",9,-0.39285,"22-303_SCBI6-2030-2"
"2746",10,-0.6321,"22-303_SCBI6-010-2"
"2747",11,-88.02585,"22-303_SCBI6-D-4"
"2748",12,-50.11735,"22-303_SCBI6-A-5"
"2749",13,-0.50335,"standard_EV"
"2750",14,-4.15835,"22-303_SCBI6-B-3"
"2751",15,-0.4401,"22-303_SCBI6-1020-2"
"2752",16,-0.43285,"22-303_SCBI6-3040-1"
"2753",17,-0.59435,"22-303_SCBI6-010-3"
"2754",18,-0.0923500000000002,"22-303_SCBI6-3040-3"
"2755",19,-0.61685,"22-303_SCBI6-3040-2"
"2756",20,-0.55685,"22-303_SCBI6-2030-1"
"2757",21,-0.43635,"22-303_SCBI6-1020-3"
"2758",22,-0.4631,"standard_EV"
"2759",23,-58.1051,"22-303_SCBI6-C-4"
"2760",24,-54.20485,"22-303_SCBI6-C-2"
"2761",25,-1.9651,"22-303_SCBI6-C-1"
"2762",26,-54.37235,"22-303_SCBI6-C-3"
"2763",27,-52.5136,"22-303_SCBI6-B-5"
"2764",28,-37.8756,"22-303_SCBI6-C-5"
"2765",29,-44.61635,"22-303_SCBI6-A-3"
"2766",30,-80.9311,"22-303_SCBI6-D-1"
"2767",31,-0.6851,"standard_EV"
"2768",32,-29.2016,"22-303_SCBI6-D-2"
"2769",33,-6.72885,"22-303_SCBI6-A-1"
"2770",34,0.18915,"22-303_SCBI6-010-1"
"2771",35,-0.3711,"22-303_SCBI6-deep-3"
"2772",36,-0.1341,"22-303_SCBI6-deep-1"
"2773",37,-48.9181,"22-303_SCBI6-D-3"
"2774",38,NA,"22-303_SCBI6-A-4"
"2775",39,-8.11535,"22-303_SCBI6-B-1"
"2776",40,-0.00435000000000008,"standard_EV"
"2777",41,-64.44335,"22-303_SCBI6-D-5"
"2778",42,-1.0731,"22-303_SCBI6-A-2"
"2779",43,-0.6916,"22-325_140"
"2780",44,0.0164,"22-325_59"
"2781",45,-0.1581,"standard_EV"
"2782",1,0.870699999999999,"standard_EV"
"2783",2,0.494599999999998,"standard_PZ"
"2784",3,0.140799999999999,"standard_UT2"
"2785",4,0,"standard_EV"
"2786",5,-0.437650000000001,"22-304_UNDE4-E-2"
"2787",6,0.584849999999999,"22-304_UNDE4-010-1"
"2788",7,0.864599999999999,"22-304_UNDE4-1020-1"
"2789",8,0.597349999999999,"22-304_UNDE4-D-5"
"2790",9,-21.07665,"22-304_UNDE4-A-4"
"2791",10,-1.4799,"22-304_UNDE4-D-4"
"2792",11,-5.4824,"22-304_UNDE4-C-1"
"2793",12,-1.7624,"22-304_UNDE4-2030-2"
"2794",13,-0.7089,"standard_EV"
"2795",14,-1.65565,"22-304_UNDE4-010-2"
"2796",15,-0.7119,"22-304_UNDE4-3040-1"
"2797",16,-5.07765,"22-304_UNDE4-C-4"
"2798",17,-1.63065,"22-304_UNDE4-2030-1"
"2799",18,-1.62965,"22-304_UNDE4-C-2"
"2800",19,-1.87615,"22-304_UNDE4-010-3"
"2801",20,-9.2449,"22-304_UNDE4-B-4"
"2802",21,-13.5984,"22-304_UNDE4-B-5"
"2803",22,-0.373650000000001,"standard_EV"
"2804",23,-8.18615,"22-304_UNDE4-C-3"
"2805",24,-0.3459,"22-304_UNDE4-D-1"
"2806",25,0.5991,"22-304_UNDE4-C-5"
"2807",26,-13.11065,"22-304_UNDE4-B-1"
"2808",27,-9.7274,"22-304_UNDE4-A-2"
"2809",28,-1.83315,"22-304_UNDE4-D-3"
"2810",29,1.4351,"22-304_UNDE4-deep-3"
"2811",30,-2.31465,"22-304_UNDE4-E-5"
"2812",31,0.576599999999999,"standard_EV"
"2813",32,-4.3249,"22-304_UNDE4-B-2"
"2814",33,1.12335,"22-304_UNDE4-1020-2"
"2815",34,1.8401,"22-304_UNDE4-A-3"
"2816",35,-0.300650000000001,"22-304_UNDE4-3040-3"
"2817",36,-3.4909,"22-304_UNDE4-E-4"
"2818",37,-2.12065,"22-304_UNDE4-D-2"
"2819",38,-5.1699,"22-304_UNDE4-E-3"
"2820",39,-1.5569,"22-304_UNDE4-1020-3"
"2821",40,-0.377650000000003,"standard_EV"
"2822",41,0.284099999999999,"22-304_UNDE4-A-5"
"2823",42,-1.04265,"22-304_UNDE4-B-3"
"2824",43,-0.142400000000002,"22-304_UNDE4-3040-2"
"2825",44,-1.25515,"22-304_UNDE4-A-1"
"2826",45,-2.7649,"22-304_UNDE4-E-1"
"2827",46,-1.7934,"22-304_UNDE4-2030-3"
"2828",47,-1.5434,"22-304_UNDE4-deep-1"
"2829",48,-2.2249,"23-082_WOOD6-D-3"
"2830",49,-0.734900000000003,"standard_EV"
"2831",50,-1.53965,"23-082_WOOD6-D-1"
"2832",51,-3.9454,"23-082_WOOD6-C-4"
"2833",52,-18.7559,"23-082_WOOD6-C-2"
"2834",53,-0.801400000000001,"standard_EV"
"2835",1,1.1356,"standard_EV"
"2836",2,0.272600000000001,"standard_PZ"
"2837",3,-0.0923000000000016,"standard_UT2"
"2838",4,0,"standard_EV"
"2839",5,0.328099999999999,"22-311_UNDE7-1020-1"
"2840",6,-0.0219000000000023,"22-311_UNDE7-010-3"
"2841",7,-8.8449,"22-311_UNDE7-B-4"
"2842",8,-0.984400000000001,"22-311_UNDE7-2030-2"
"2843",9,0.124849999999999,"22-311_UNDE7-3040-1"
"2844",10,-3.3409,"22-311_UNDE7-A-5"
"2845",11,0.333099999999998,"22-311_UNDE7-3040-3"
"2846",12,-1.1329,"22-311_UNDE7-2030-1"
"2847",13,0.117099999999997,"standard_EV"
"2848",14,0.0960999999999999,"22-311_UNDE7-D-2"
"2849",15,-0.983650000000001,"22-311_UNDE7-A-3"
"2850",16,-1.37615,"22-311_UNDE7-C-4"
"2851",17,-9.53465,"22-311_UNDE7-C-1"
"2852",18,0.205349999999999,"22-311_UNDE7-2030-3"
"2853",19,-0.97315,"22-311_UNDE7-D-3"
"2854",20,-0.46865,"22-311_UNDE7-E-2"
"2855",21,-1.82115,"22-311_UNDE7-1020-3"
"2856",22,0.223849999999999,"standard_EV"
"2857",23,-1.6544,"22-311_UNDE7-A-2"
"2858",24,-0.2714,"22-311_UNDE7-010-1"
"2859",25,-1.69365,"22-311_UNDE7-010-2"
"2860",26,-0.8124,"22-311_UNDE7-A-1"
"2861",27,-1.3489,"22-311_UNDE7-C-2"
"2862",28,-0.274066666666666,"22-311_UNDE7-E-1"
"2863",29,-1.25065,"22-311_UNDE7-C-3"
"2864",30,-0.658900000000003,"22-311_UNDE7-E-4"
"2865",31,0.212599999999998,"standard_EV"
"2866",32,-4.5699,"22-311_UNDE7-A-4"
"2867",33,0.0878499999999995,"22-311_UNDE7-3040-2"
"2868",34,-0.796150000000001,"22-311_UNDE7-1020-2"
"2869",35,-7.0279,"22-311_UNDE7-B-5"
"2870",36,-1.8264,"22-311_UNDE7-E-5"
"2871",37,-4.3929,"22-311_UNDE7-E-3"
"2872",38,-14.38765,"22-311_UNDE7-B-3"
"2873",39,-13.2234,"22-311_UNDE7-B-1"
"2874",40,0.047349999999998,"standard_EV"
"2875",41,-8.6604,"22-311_UNDE7-B-2"
"2876",42,-1.99965,"22-311_UNDE7-C-5"
"2877",43,0.9711,"22-311_UNDE7-D-1"
"2878",44,-1.24315,"22-311_UNDE7-D-5"
"2879",45,-1.5069,"22-311_UNDE7-D-4"
"2880",46,0.273349999999997,"22-311_UNDE7-deep-1"
"2881",47,-0.315650000000002,"Precipitation_SLCP-23-009"
"2882",48,-0.141650000000002,"standard_EV"
"2883",1,0.00989999999999824,"standard_EV"
"2884",2,0.2561,"standard_PZ"
"2885",3,0.149799999999999,"standard_UT2"
"2886",4,0,"standard_EV"
"2887",5,-0.812349999999999,"23-011_TALL5-3040-3"
"2888",6,-1.8556,"23-011_TALL5-010-2"
"2889",7,-1.1241,"23-011_TALL5-2030-2"
"2890",8,-1.51585,"23-011_TALL5-2030-3"
"2891",9,-0.93835,"23-011_TALL5-3040-1"
"2892",10,-2.23285,"23-011_TALL5-1020-1"
"2893",11,-1.66785,"23-011_TALL5-2030-1"
"2894",12,-0.597849999999998,"23-011_TALL5-1020-2"
"2895",13,-0.128350000000001,"standard_EV"
"2896",14,0.0168999999999997,"23-011_TALL5-3040-2"
"2897",15,-0.991350000000001,"23-011_TALL5-deep-3"
"2898",16,-12.72085,"23-011_TALL5-B-4"
"2899",17,-8.0956,"23-011_TALL5-B-5"
"2900",18,-4.6786,"23-011_TALL5-C-2"
"2901",19,-11.5251,"23-011_TALL5-B-3"
"2902",20,-3.3006,"23-011_TALL5-A-3"
"2903",21,-8.8986,"23-011_TALL5-B-1"
"2904",22,-0.0256000000000007,"standard_EV"
"2905",23,-0.749600000000001,"23-011_TALL5-A-4"
"2906",24,-4.47685,"23-011_TALL5-A-1"
"2907",25,-0.290600000000001,"23-011_TALL5-010-1"
"2908",26,-9.31835,"23-011_TALL5-C-4"
"2909",27,-6.0041,"23-011_TALL5-C-3"
"2910",28,-0.260850000000001,"23-011_TALL5-A-5"
"2911",29,-0.491099999999999,"23-011_TALL5-A-2"
"2912",30,-0.654599999999999,"23-011_TALL5-D-1"
"2913",31,-0.132100000000001,"standard_EV"
"2914",32,-8.92285,"23-011_TALL5-C-5"
"2915",33,-6.2081,"23-011_TALL5-D-4"
"2916",34,-17.4156,"23-011_TALL5-D-2"
"2917",35,-1.86435,"23-011_TALL5-1020-3"
"2918",36,-1.9596,"23-011_TALL5-010-3"
"2919",37,-3.86235,"23-011_TALL5-D-5"
"2920",38,-8.7301,"23-011_TALL5-B-2"
"2921",39,-4.63385,"23-011_TALL5-C-1"
"2922",40,0.0981500000000004,"standard_EV"
"2923",41,-10.28735,"23-011_TALL5-D-3"
"2924",42,-0.199099999999998,"standard_EV"
"2925",1,-2.13668888888889,"standard_EV"
"2926",2,-0.7157,"standard_PZ"
"2927",3,0.3715,"standard_UT2"
"2928",4,0,"standard_EV"
"2929",5,-0.1423,"23-028_HARV6-2030-2"
"2930",6,-0.3553,"23-028_HARV6-2030-3"
"2931",7,-0.8413,"23-028_HARV6-deep-3"
"2932",8,-10.83055,"23-028_HARV6-C-5"
"2933",9,-0.7313,"23-028_HARV6-010-3"
"2934",10,0.0649500000000001,"23-028_HARV6-1020-2"
"2935",11,-0.25855,"23-028_HARV6-deep-1"
"2936",12,-0.0120499999999999,"23-028_HARV6-1020-1"
"2937",13,0.32995,"standard_EV"
"2938",14,-0.27805,"23-028_HARV6-010-1"
"2939",15,-0.23755,"23-028_HARV6-010-2"
"2940",16,-0.1223,"23-028_HARV6-3040-2"
"2941",17,-0.29205,"23-028_HARV6-1020-3"
"2942",18,-0.2003,"23-028_HARV6-E-5"
"2943",19,0.1497,"23-028_HARV6-2030-1"
"2944",20,-12.43755,"23-028_HARV6-C-1"
"2945",21,-0.6673,"23-028_HARV6-E-2"
"2946",22,0.14595,"standard_EV"
"2947",23,-78.5548,"23-028_HARV6-A-5"
"2948",24,-0.7878,"23-028_HARV6-A-2"
"2949",25,-54.6578,"23-028_HARV6-A-1"
"2950",26,-5.82955,"23-028_HARV6-E-3"
"2951",27,-2.9723,"23-028_HARV6-D-4"
"2952",28,-0.4303,"23-028_HARV6-D-5"
"2953",29,0.0222000000000002,"23-028_HARV6-A-4"
"2954",30,-0.8128,"23-028_HARV6-B-4"
"2955",31,0.1607,"standard_EV"
"2956",32,-69.20805,"23-028_HARV6-A-3"
"2957",33,-42.57255,"23-028_HARV6-B-3"
"2958",34,-46.28405,"23-028_HARV6-E-4"
"2959",35,-50.7668,"23-028_HARV6-B-5"
"2960",36,-4.3018,"23-028_HARV6-D-2"
"2961",37,-12.4343,"23-028_HARV6-C-3"
"2962",38,-0.34605,"23-028_HARV6-D-3"
"2963",39,-21.2753,"23-028_HARV6-B-2"
"2964",40,0.0197000000000001,"standard_EV"
"2965",41,0.1192,"23-028_HARV6-3040-1"
"2966",42,-4.16805,"23-028_HARV6-C-4"
"2967",43,-0.1788,"23-028_HARV6-E-1"
"2968",44,-0.00104999999999977,"23-028_HARV6-D-1"
"2969",45,-59.0668,"23-028_HARV6-B-1"
"2970",46,-13.7858,"23-028_HARV6-C-2"
"2971",47,-0.3363,"23-028_HARV6-3040-3"
"2972",48,-0.44305,"23-028_HARV6-deep-1"
"2973",49,0.0102000000000002,"standard_EV"
"2974",1,-1.56327777777778,"standard_EV"
"2975",2,-1.0261,"standard_PZ"
"2976",3,0.2159,"standard_UT2"
"2977",4,0,"standard_EV"
"2978",5,-0.682,"23-029_TALL1-deep-2"
"2979",6,-0.66725,"23-029_TALL1-1020-3"
"2980",7,-19.7325,"23-029_TALL1-D-5"
"2981",8,-18.7435,"23-029_TALL1-A-4"
"2982",9,-1.08425,"23-029_TALL1-C-4"
"2983",10,-0.85425,"23-029_TALL1-1020-1"
"2984",11,-23.92525,"23-029_TALL1-C-2"
"2985",12,-19.037,"23-029_TALL1-D-1"
"2986",13,-0.0997500000000002,"standard_EV"
"2987",14,-0.6925,"23-029_TALL1-1020-2"
"2988",15,-18.74975,"23-029_TALL1-C-5"
"2989",16,-16.42575,"23-029_TALL1-D-4"
"2990",17,-20.50125,"23-029_TALL1-C-3"
"2991",18,-1.02125,"23-029_TALL1-2030-2"
"2992",19,-0.8755,"23-029_TALL1-3040-2"
"2993",20,-0.76625,"23-029_TALL1-2030-3"
"2994",21,-0.84075,"23-029_TALL1-3040-3"
"2995",22,-0.0947500000000001,"standard_EV"
"2996",23,-0.6745,"23-029_TALL1-010-2"
"2997",24,-11.864,"23-029_TALL1-D-2"
"2998",25,-28.669,"23-029_TALL1-B-1"
"2999",26,-37.354,"23-029_TALL1-B-3"
"3000",27,-25.8058333333333,"23-029_TALL1-C-1"
"3001",28,-8.37325,"23-029_TALL1-A-5"
"3002",29,-22.508,"23-029_TALL1-B-5"
"3003",30,-23.70775,"23-029_TALL1-B-4"
"3004",31,-0.2425,"standard_EV"
"3005",32,-0.87625,"23-029_TALL1-010-3"
"3006",33,-12.715,"23-029_TALL1-D-3"
"3007",34,-21.7935,"23-029_TALL1-B-2"
"3008",35,-13.1325,"23-029_TALL1-A-3"
"3009",36,-17.3355,"23-029_TALL1-A-2"
"3010",37,-8.02325,"23-029_TALL1-A-1"
"3011",38,-0.78125,"23-029_TALL1-010-1"
"3012",39,0.10925,"Precipitation_SLCP-23-011"
"3013",40,-0.11,"standard_EV"
"3014",1,-1.84015714285714,"standard_EV"
"3015",2,-0.6585,"standard_PZ"
"3016",3,0.0885,"standard_UT2"
"3017",4,0,"standard_EV"
"3018",5,-0.0628,"23-067_MC0108"
"3019",6,0.29545,"23-067_WEIR0108"
"3020",7,0.16595,"23-067_BF01-0108"
"3021",8,0.0306999999999999,"23-067_BF02-0108"
"3022",9,0.07395,"23-067_S3-0108"
"3023",10,0.03745,"23-067_S4-0108"
"3024",11,-0.0398000000000001,"23-067_BF03-0108"
"3025",12,-0.4318,"23-067_BF04-0108"
"3026",13,0.0944499999999999,"standard_EV"
"3027",14,0.0671999999999999,"23-067_S05-0109"
"3028",15,-0.24805,"23-067_SPR1-0109"
"3029",16,0.2237,"23-067_TP12-0109"
"3030",17,0.06545,"23-067_TP15-0109"
"3031",18,-0.4128,"23-067_LAK1-0109"
"3032",19,-0.3543,"23-058_A00000288882"
"3033",20,0.38945,"23-058_A00000288877"
"3034",21,-0.1463,"23-058_A00000288883"
"3035",22,-0.23955,"standard_EV"
"3036",23,-0.0212999999999999,"23-058_A00000288863"
"3037",24,-0.28905,"23-058_A00000281266"
"3038",25,0.33895,"23-058_A00000288870"
"3039",26,0.2157,"23-058_A00000288881"
"3040",27,-0.6518,"23-058_A00000176122"
"3041",28,-0.6158,"23-058_A00000176029"
"3042",29,-0.36255,"23-058_A00000176060"
"3043",30,-0.4693,"23-058_A00000176091"
"3044",31,-0.1653,"standard_EV"
"3045",32,-0.34855,"23-058_A00000176121"
"3046",33,-0.20455,"23-058_A00000074687"
"3047",34,-0.33305,"23-058_A00000170462"
"3048",35,0.0669500000000001,"23-058_A00000322683"
"3049",36,0.0857000000000001,"23-058_A00000322619"
"3050",37,-0.13205,"23-058_A00000322676"
"3051",38,-0.1798,"23-058_A00000322695"
"3052",39,-0.36405,"23-058_A00000322399"
"3053",40,0.34695,"standard_EV"
"3054",41,-0.5353,"23-058_A00000322405"
"3055",42,-0.3438,"23-058_A00000322411"
"3056",43,0.00169999999999981,"23-058_A00000322415"
"3057",44,-0.68855,"23-058_A00000322397"
"3058",45,-0.49055,"23-058_A00000322403"
"3059",46,-0.1598,"23-058_A00000322409"
"3060",47,-0.0763,"23-058_A00000322417"
"3061",48,-0.0945499999999999,"23-058_A00000322401"
"3062",49,-0.0232999999999999,"standard_EV"
"3063",50,-0.3768,"23-058_A00000322407"
"3064",51,0.1102,"23-058_A00000322413"
"3065",52,-0.00330000000000008,"23-058_A00000322419"
"3066",53,-10.5143,"23-029_TALL1-D-2"
"3067",54,-25.1018,"23-029_TALL1-B-1"
"3068",55,-6.7728,"23-029_TALL1-A-1"
"3069",56,-25.1048,"23-029_TALL1-C-1"
"3070",57,-0.1688,"standard_EV"
"3071",1,0.451566666666665,"standard_EV"
"3072",2,1.0559,"standard_PZ"
"3073",3,0.331099999999999,"standard_UT2"
"3074",4,0,"standard_EV"
"3075",5,-16.0916,"23-046_CPER7-D-1"
"3076",6,-0.0731000000000037,"23-046_CPER7-1020-1"
"3077",7,-0.416600000000003,"23-046_CPER7-010-3"
"3078",8,NA,"23-046_CPER7-C-1"
"3079",9,-1.11735,"23-046_CPER7-C-2"
"3080",10,-0.923350000000003,"23-046_CPER7-D-3"
"3081",11,-0.866850000000003,"23-046_CPER7-D-2"
"3082",12,-0.537100000000002,"23-046_CPER7-D-5"
"3083",13,0.0906499999999966,"standard_EV"
"3084",14,-0.0248500000000007,"23-046_CPER7-3040-1"
"3085",15,-0.641100000000002,"23-046_CPER7-2030-1"
"3086",16,-0.147350000000003,"23-046_CPER7-1020-2"
"3087",17,-0.185850000000002,"23-046_CPER7-010-2"
"3088",18,0.0533999999999999,"23-046_CPER7-2030-2"
"3089",19,-0.173350000000003,"23-046_CPER7-1020-3"
"3090",20,-0.00485000000000113,"23-046_CPER7-010-1"
"3091",21,-20.9751,"23-046_CPER7-D-4"
"3092",22,-0.335100000000001,"standard_EV"
"3093",23,-0.824600000000004,"23-046_CPER7-2030-3"
"3094",24,-0.159100000000002,"23-046_CPER7-3040-3"
"3095",25,-0.617850000000001,"23-046_CPER7-3040-2"
"3096",26,-0.188100000000002,"23-046_CPER7-C-5"
"3097",27,-0.440850000000001,"23-046_CPER7-C-3"
"3098",28,-1.01385,"23-046_CPER7-deep-1"
"3099",29,0.0476499999999973,"23-046_CPER7-deep-2"
"3100",30,-0.386100000000003,"23-046_CPER7-deep-3"
"3101",31,0.11665,"standard_EV"
"3102",32,4.13515,"23-046_CPER7-C-4"
"3103",33,-0.00785000000000124,"standard_EV"
"3104",1,-0.4247,"standard_EV"
"3105",2,-0.6818,"standard_PZ"
"3106",3,0.427,"standard_UT2"
"3107",4,0,"standard_EV"
"3108",5,-0.23765,"23-047_SRER4-2030-1"
"3109",6,-0.3314,"23-047_SRER4-2030-3"
"3110",7,-0.4304,"23-047_SRER4-1020-3"
"3111",8,-0.46815,"23-047_SRER4-deep-1"
"3112",9,-10.0284,"23-047_SRER4-D-5"
"3113",10,-21.2884,"23-047_SRER4-A-5"
"3114",11,-9.62215,"23-047_SRER4-B-1"
"3115",12,-17.4979,"23-047_SRER4-A-1"
"3116",13,-0.14765,"standard_EV"
"3117",14,-15.3799,"23-047_SRER4-A-3"
"3118",15,-8.4054,"23-047_SRER4-D-1"
"3119",16,-12.9234,"23-047_SRER4-B-3"
"3120",17,-0.7319,"23-047_SRER4-3040-3"
"3121",18,-26.3914,"23-047_SRER4-D-2"
"3122",19,-7.66915,"23-047_SRER4-A-2"
"3123",20,-0.2849,"23-047_SRER4-3040-1"
"3124",21,-3.18815,"23-047_SRER4-B-2"
"3125",22,0.0301,"standard_EV"
"3126",23,-0.2739,"23-047_SRER4-1020-1"
"3127",24,-6.3259,"23-047_SRER4-A-4"
"3128",25,-1.1779,"23-047_SRER4-C-2"
"3129",26,-4.8664,"23-047_SRER4-C-3"
"3130",27,-1.11915,"23-047_SRER4-C-4"
"3131",28,-3.23415,"23-047_SRER4-C-5"
"3132",29,-2.3439,"23-047_SRER4-D-4"
"3133",30,-3.44315,"23-047_SRER4-B-4"
"3134",31,-0.0028999999999999,"standard_EV"
"3135",32,-10.7319,"23-047_SRER4-D-3"
"3136",33,-0.3909,"23-047_SRER4-1020-2"
"3137",34,-3.43665,"23-047_SRER4-B-5"
"3138",35,-0.7509,"23-047_SRER4-deep-3"
"3139",36,-0.64065,"23-047_SRER4-010-3"
"3140",37,-0.5899,"23-047_SRER4-010-1"
"3141",38,-0.5574,"23-047_SRER4-010-2"
"3142",39,-0.29965,"23-046_CPER7-C-4"
"3143",40,-0.1284,"standard_EV"
"3144",41,-29.8429,"23-046_CPER7-D-1"
"3145",42,-0.5009,"23-046_CPER7-1020-1"
"3146",43,0.00860000000000016,"23-046_CPER7-010-3"
"3147",44,-0.55515,"23-046_CPER7-C-1"
"3148",45,-0.2224,"23-046_CPER7-C-2"
"3149",46,-0.44215,"23-046_CPER7-D-3"
"3150",47,-0.51115,"23-046_CPER7-D-2"
"3151",48,-3.3309,"23-046_CPER7-D-5"
"3152",49,0.14885,"standard_EV"
"3153",50,-0.0679000000000001,"23-046_CPER7-3040-1"
"3154",51,0.0866,"23-046_CPER7-2030-1"
"3155",52,-0.1679,"23-046_CPER7-1020-2"
"3156",53,-0.21315,"23-046_CPER7-010-2"
"3157",54,-0.20915,"23-046_CPER7-2030-2"
"3158",55,-0.0849,"23-046_CPER7-1020-3"
"3159",56,-0.1444,"23-046_CPER7-010-1"
"3160",57,-40.6294,"23-046_CPER7-D-4"
"3161",58,0.43435,"standard_EV"
"3162",59,-0.0133999999999999,"23-046_CPER7-2030-3"
"3163",60,0.2181,"23-046_CPER7-3040-3"
"3164",61,-0.1939,"23-046_CPER7-3040-2"
"3165",62,0.0721000000000001,"23-046_CPER7-C-5"
"3166",63,-0.2079,"23-046_CPER7-C-3"
"3167",64,-0.2784,"23-046_CPER7-deep-1"
"3168",65,0.04335,"23-046_CPER7-deep-2"
"3169",66,-0.1179,"23-046_CPER7-deep-3"
"3170",67,-0.3404,"standard_EV"
"3171",1,1.55847777777778,"standard_EV"
"3172",2,0.794,"standard_PZ"
"3173",3,0.0736999999999988,"standard_UT2"
"3174",4,0,"standard_EV"
"3175",5,-0.351800000000001,"23-062_YELL4-E-2"
"3176",6,-0.616049999999998,"23-062_YELL4-E-5"
"3177",7,-0.7318,"23-062_YELL4-E-3"
"3178",8,-0.0152999999999999,"23-062_YELL4-D-3"
"3179",9,-0.811799999999998,"23-062_YELL4-D-4"
"3180",10,-0.0330499999999994,"23-062_YELL4-D-1"
"3181",11,-0.2193,"23-062_YELL4-D-2"
"3182",12,-0.266549999999999,"23-062_YELL4-D-5"
"3183",13,-0.289549999999998,"standard_EV"
"3184",14,-0.0785499999999963,"23-062_YELL4-1020-3"
"3185",15,-0.657050000000002,"23-062_YELL4-E-1"
"3186",16,-0.515550000000001,"23-062_YELL4-E-4"
"3187",17,0.0177000000000014,"23-062_YELL4-010-3"
"3188",18,0.1082,"23-062_YELL4-2030-3"
"3189",19,-1.2648,"23-062_YELL4-C-2"
"3190",20,-0.536799999999999,"23-062_YELL4-C-4"
"3191",21,-0.174800000000001,"23-062_YELL4-C-1"
"3192",22,-0.280799999999999,"standard_EV"
"3193",23,-2.66105,"23-062_YELL4-010-1"
"3194",24,-8.7038,"23-062_YELL4-C-5"
"3195",25,-1.5013,"23-062_YELL4-A-1"
"3196",26,-1.2383,"23-062_YELL4-A-5"
"3197",27,-2.8113,"23-062_YELL4-B-2"
"3198",28,-3.2968,"23-062_YELL4-C-3"
"3199",29,-2.47105,"23-062_YELL4-B-3"
"3200",30,-2.6888,"23-062_YELL4-A-3"
"3201",31,-0.75855,"standard_EV"
"3202",32,-2.08555,"23-062_YELL4-A-2"
"3203",33,-3.87505,"23-062_YELL4-A-4"
"3204",34,-5.44855,"23-062_YELL4-B-5"
"3205",35,-2.0168,"23-062_YELL4-B-1"
"3206",36,-3.66655,"23-062_YELL4-B-4"
"3207",37,-1.88805,"23-062_YELL4-010-2"
"3208",38,-3.1233,"23-062_YELL4-1020-1"
"3209",39,-0.388299999999997,"standard_EV"
"3210",1,-1.68143333333333,"standard_EV"
"3211",2,-0.5575,"standard_PZ"
"3212",3,0.2531,"standard_UT2"
"3213",4,0,"standard_EV"
"3214",5,0.20165,"23-063_UNDE5-2030-1"
"3215",6,0.1774,"23-063_UNDE5-1020-1"
"3216",7,0.1919,"23-063_UNDE5-3040-1"
"3217",8,-0.12135,"23-063_UNDE5-deep-1"
"3218",9,0.0844,"23-063_UNDE5-2030-2"
"3219",10,0.00764999999999993,"23-063_UNDE5-1020-2"
"3220",11,0.1239,"23-063_UNDE5-3040-3"
"3221",12,-0.1246,"23-063_UNDE5-2030-3"
"3222",13,-0.0790999999999999,"standard_EV"
"3223",14,-0.2636,"23-063_UNDE5-1020-3"
"3224",15,0.21265,"23-063_UNDE5-010-2"
"3225",16,0.1594,"23-063_UNDE5-010-1"
"3226",17,0.0384000000000002,"23-063_UNDE5-010-3"
"3227",18,0.0508999999999999,"23-063_UNDE5-3040-2"
"3228",19,-25.65085,"23-063_UNDE5-B-4"
"3229",20,-18.25135,"23-063_UNDE5-B-5"
"3230",21,-19.0776,"23-063_UNDE5-B-3"
"3231",22,-0.20335,"standard_EV"
"3232",23,-0.3881,"23-063_UNDE5-D-1"
"3233",24,-19.6536,"23-063_UNDE5-A-2"
"3234",25,-2.03035,"23-063_UNDE5-D-3"
"3235",26,-18.08685,"23-063_UNDE5-A-4"
"3236",27,-1.0581,"23-063_UNDE5-E-2"
"3237",28,-14.69585,"23-063_UNDE5-C-4"
"3238",29,-10.5481,"23-063_UNDE5-C-1"
"3239",30,-25.3674333333333,"23-063_UNDE5-C-2"
"3240",31,-0.2036,"standard_EV"
"3241",32,-15.91735,"23-063_UNDE5-C-5"
"3242",33,-0.79085,"23-063_UNDE5-B-1"
"3243",34,-14.75035,"23-063_UNDE5-A-3"
"3244",35,-10.7411,"23-063_UNDE5-A-5"
"3245",36,0.03915,"23-063_UNDE5-D-4"
"3246",37,-1.1726,"23-063_UNDE5-E-5"
"3247",38,-11.87785,"23-063_UNDE5-A-1"
"3248",39,-0.6726,"23-063_UNDE5-D-2"
"3249",40,-0.0421,"standard_EV"
"3250",41,-1.4866,"23-063_UNDE5-E-4"
"3251",42,-0.68385,"23-063_UNDE5-D-5"
"3252",43,-16.68385,"23-063_UNDE5-C-3"
"3253",44,-1.9971,"23-063_UNDE5-E-3"
"3254",45,-1.7091,"23-063_UNDE5-E-1"
"3255",46,-10.25185,"23-063_UNDE5-B-2"
"3256",47,-0.14235,"standard_EV"
"3257",1,1.864,"standard_EV"
"3258",2,1.0903,"standard_PZ"
"3259",3,0.834499999999998,"standard_UT2"
"3260",4,0,"standard_EV"
"3261",5,0.0753999999999984,"23-097_A00000322632"
"3262",6,0.446399999999997,"23-097_A00000322644"
"3263",7,0.345149999999997,"23-097_A00000322660"
"3264",8,-0.392600000000002,"23-097_A00000322734"
"3265",9,0.128899999999998,"23-097_A00000322666"
"3266",10,-0.165850000000002,"23-097_A00000322667"
"3267",11,0.119899999999998,"23-097_A00000322665"
"3268",12,-0.114100000000001,"23-097_A00000322668"
"3269",13,-0.139850000000003,"standard_EV"
"3270",14,-0.259100000000004,"23-097_A00000322423"
"3271",15,0.0183999999999997,"23-097_A00000322427"
"3272",16,-0.691600000000001,"23-097_A00000170752"
